"source_transaction_id","coverage_code","limits","deductable","per_occurance","premium","created_date"
"472244493_423816094","17",3000000,,1000000,182.00,
"472244495_423816127","17",3000000,,1000000,182.00,
"472244497_423816130","17",3000000,,1000000,182.00,
"472244501_423816175","17",3000000,,1000000,182.00,
"472244503_423816192","17",3000000,,1000000,182.00,
"472244505_423816211","17",3000000,,1000000,182.00,
"472244508_423816242","17",3000000,,1000000,182.00,
"472244510_423816273","17",3000000,,1000000,182.00,
"472244512_423816290","17",3000000,,1000000,182.00,
"472244514_423816323","17",3000000,,1000000,182.00,
"472244516_423816340","17",3000000,,1000000,182.00,
"472244518_423816368","17",3000000,,1000000,182.00,
"472244521_423816399","17",3000000,,1000000,182.00,
"472244523_423816418","17",3000000,,1000000,182.00,
"472244525_423816421","17",3000000,,1000000,182.00,
"472244528_423816452","17",3000000,,1000000,182.00,
"472244530_423816483","17",3000000,,1000000,182.00,
"472244533_0","17",3000000,,1000000,182.00,
"472244535_423816533","17",3000000,,1000000,182.00,
"472244537_423816550","17",3000000,,1000000,182.00,
"472244539_423816578","17",3000000,,1000000,182.00,
"472244541_423816595","17",3000000,,1000000,182.00,
"472244543_423816614","17",3000000,,1000000,182.00,
"472244545_423816628","17",3000000,,1000000,182.00,
"472244547_423816645","17",3000000,,1000000,182.00,
"472244549_423816662","17",3000000,,1000000,182.00,
"472244563_0","17",3000000,,1000000,182.00,
"472244564_0","17",3000000,,1000000,182.00,
"472244565_0","17",3000000,,1000000,182.00,
"472244566_0","17",3000000,,1000000,182.00,
"472244567_0","17",3000000,,1000000,182.00,
"472244568_0","17",3000000,,1000000,182.00,
"472244569_0","17",3000000,,1000000,182.00,
"472244570_0","17",3000000,,1000000,182.00,
"472244571_0","17",3000000,,1000000,182.00,
"472244574_0","10",3000000,,1000000,182.00,
"472244579_0","17",3000000,,1000000,182.00,
"472244580_0","17",3000000,,1000000,182.00,
"472244581_0","17",3000000,,1000000,182.00,
"472244582_0","17",3000000,,1000000,182.00,
"472244583_0","17",3000000,,1000000,182.00,
"472244584_0","17",3000000,,1000000,182.00,
"472244585_423816788","17",3000000,,1000000,182.00,
"472244587_423816807","17",3000000,,1000000,182.00,
"472244593_423816869","17",3000000,,1000000,182.00,
"472244595_423816886","17",3000000,,1000000,182.00,
"472244597_423816919","17",3000000,,1000000,182.00,
"472244599_423816936","17",3000000,,1000000,182.00,
"472244603_423816984","17",3000000,,1000000,182.00,
"472244605_423817004","17",3000000,,1000000,182.00,
"472244607_423817021","17",3000000,,1000000,182.00,
"472244610_423817052","17",3000000,,1000000,182.00,
"472244612_423817083","17",3000000,,1000000,182.00,
"472244614_423817102","17",3000000,,1000000,182.00,
"472244616_423817133","17",3000000,,1000000,182.00,
"472244618_423817150","17",3000000,,1000000,182.00,
"472244620_423817178","17",3000000,,1000000,182.00,
"472244623_423817200","17",3000000,,1000000,182.00,
"472244625_423817228","17",3000000,,1000000,182.00,
"472244627_423817245","17",3000000,,1000000,182.00,
"472244630_423817276","17",3000000,,1000000,182.00,
"472244632_423817309","17",3000000,,1000000,182.00,
"472244635_423817343","17",3000000,,1000000,182.00,
"472244637_423817360","17",3000000,,1000000,182.00,
"472244639_423817388","17",3000000,,1000000,182.00,
"472244641_423817407","17",3000000,,1000000,182.00,
"472244643_423817424","17",3000000,,1000000,182.00,
"472244645_423817441","17",3000000,,1000000,182.00,
"472244647_423817469","17",3000000,,1000000,182.00,
"472244649_423817486","17",3000000,,1000000,182.00,
"472244651_423817519","17",3000000,,1000000,182.00,
"472244656_423817536","17",3000000,,1000000,182.00,
"472244658_0","17",3000000,,1000000,182.00,
"472244659_0","17",3000000,,1000000,182.00,
"472244660_0","17",3000000,,1000000,182.00,
"472244661_0","17",3000000,,1000000,182.00,
"472244662_0","17",3000000,,1000000,182.00,
"472244663_0","17",3000000,,1000000,182.00,
"472244664_0","17",3000000,,1000000,182.00,
"472244665_0","17",3000000,,1000000,182.00,
"472244666_0","17",3000000,,1000000,182.00,
"472244667_0","17",3000000,,1000000,182.00,
"472244668_0","17",3000000,,1000000,182.00,
"472244669_0","17",3000000,,1000000,182.00,
"472244670_0","17",3000000,,1000000,182.00,
"472244671_0","17",3000000,,1000000,182.00,
"472244672_0","17",3000000,,1000000,182.00,
"472244673_0","17",3000000,,1000000,182.00,
"472244674_0","17",3000000,,1000000,182.00,
"472244675_0","17",3000000,,1000000,182.00,
"472244676_0","17",3000000,,1000000,182.00,
"472244677_0","17",3000000,,1000000,182.00,
"472244678_0","17",3000000,,1000000,182.00,
"472244679_0","17",3000000,,1000000,182.00,
"472244680_0","17",3000000,,1000000,182.00,
"472244681_0","17",3000000,,1000000,182.00,
"472244682_0","17",3000000,,1000000,182.00,
"472244683_0","17",3000000,,1000000,182.00,
"472244684_0","17",3000000,,1000000,182.00,
"472244685_0","17",3000000,,1000000,182.00,
"472244686_0","17",3000000,,1000000,182.00,
"472244687_0","17",3000000,,1000000,182.00,
"472244688_0","17",3000000,,1000000,182.00,
"472244689_0","17",3000000,,1000000,182.00,
"472244690_0","17",3000000,,1000000,182.00,
"472244691_0","17",3000000,,1000000,182.00,
"472244692_0","17",3000000,,1000000,182.00,
"472244693_0","17",3000000,,1000000,182.00,
"472244694_0","17",3000000,,1000000,182.00,
"472244695_0","17",3000000,,1000000,182.00,
"472244696_0","17",3000000,,1000000,182.00,
"472244697_0","17",3000000,,1000000,182.00,
"472244698_0","17",3000000,,1000000,182.00,
"472244699_0","17",3000000,,1000000,182.00,
"472244700_0","17",3000000,,1000000,182.00,
"472244701_0","17",3000000,,1000000,182.00,
"472244702_0","17",3000000,,1000000,182.00,
"472244703_0","17",3000000,,1000000,182.00,
"472244704_0","17",3000000,,1000000,182.00,
"472244705_0","17",3000000,,1000000,182.00,
"472244706_0","17",3000000,,1000000,182.00,
"472244707_0","17",3000000,,1000000,182.00,
"472244708_0","17",3000000,,1000000,182.00,
"472244709_0","17",3000000,,1000000,182.00,
"472244710_0","17",3000000,,1000000,182.00,
"472244711_0","17",3000000,,1000000,182.00,
"472244712_0","17",3000000,,1000000,182.00,
"472244713_0","17",3000000,,1000000,182.00,
"472244715_0","17",3000000,,1000000,182.00,
"472244716_0","17",3000000,,1000000,182.00,
"472244717_0","17",3000000,,1000000,182.00,
"472244718_0","17",3000000,,1000000,182.00,
"472244719_0","17",3000000,,1000000,182.00,
"472244720_0","17",3000000,,1000000,182.00,
"472244721_0","17",3000000,,1000000,182.00,
"472244722_0","17",3000000,,1000000,182.00,
"472244723_0","17",3000000,,1000000,182.00,
"472244724_0","17",3000000,,1000000,182.00,
"472244725_0","17",3000000,,1000000,182.00,
"472244726_0","17",3000000,,1000000,182.00,
"472244727_0","17",3000000,,1000000,182.00,
"472244728_0","17",3000000,,1000000,182.00,
"472244729_0","17",3000000,,1000000,182.00,
"472244730_0","17",3000000,,1000000,182.00,
"472244731_0","17",3000000,,1000000,182.00,
"472244732_0","17",3000000,,1000000,182.00,
"472244733_0","17",3000000,,1000000,182.00,
"472244734_0","17",3000000,,1000000,182.00,
"472244735_0","17",3000000,,1000000,182.00,
"472244736_0","17",3000000,,1000000,182.00,
"472244737_0","17",3000000,,1000000,182.00,
"472244738_0","17",3000000,,1000000,182.00,
"472244739_0","17",3000000,,1000000,182.00,
"472244740_0","17",3000000,,1000000,182.00,
"472244741_0","17",3000000,,1000000,182.00,
"472244742_0","17",3000000,,1000000,182.00,
"472244743_0","17",3000000,,1000000,182.00,
"472244744_0","17",3000000,,1000000,182.00,
"472244745_0","17",3000000,,1000000,182.00,
"472244746_0","17",3000000,,1000000,182.00,
"472244747_0","17",3000000,,1000000,182.00,
"472244748_0","17",3000000,,1000000,182.00,
"472244749_0","17",3000000,,1000000,182.00,
"472244750_0","17",3000000,,1000000,182.00,
"472244751_0","17",3000000,,1000000,182.00,
"472244752_0","17",3000000,,1000000,182.00,
"472244753_0","17",3000000,,1000000,182.00,
"472244754_0","17",3000000,,1000000,182.00,
"472244755_0","17",3000000,,1000000,182.00,
"472244756_0","17",3000000,,1000000,182.00,
"472244757_0","17",3000000,,1000000,182.00,
"472244758_0","17",3000000,,1000000,182.00,
"472244759_0","17",3000000,,1000000,182.00,
"472244760_0","17",3000000,,1000000,182.00,
"472244761_0","17",3000000,,1000000,182.00,
"472244762_0","17",3000000,,1000000,182.00,
"472244763_0","17",3000000,,1000000,182.00,
"472244764_0","17",3000000,,1000000,182.00,
"472244765_0","17",3000000,,1000000,182.00,
"472244766_0","17",3000000,,1000000,182.00,
"472244767_0","17",3000000,,1000000,182.00,
"472244768_0","17",3000000,,1000000,182.00,
"472244769_0","17",3000000,,1000000,182.00,
"472244770_0","17",3000000,,1000000,182.00,
"472244771_0","17",3000000,,1000000,182.00,
"472244772_0","17",3000000,,1000000,182.00,
"472244773_0","17",3000000,,1000000,182.00,
"472244774_0","17",3000000,,1000000,182.00,
"472244775_0","17",3000000,,1000000,182.00,
"472244776_0","17",3000000,,1000000,182.00,
"472244777_0","17",3000000,,1000000,182.00,
"472244778_0","17",3000000,,1000000,182.00,
"472244779_0","17",3000000,,1000000,182.00,
"472244780_0","17",3000000,,1000000,182.00,
"472244781_0","17",3000000,,1000000,182.00,
"472244782_0","17",3000000,,1000000,182.00,
"472244783_0","17",3000000,,1000000,182.00,
"472244784_0","17",3000000,,1000000,182.00,
"472244785_0","17",3000000,,1000000,182.00,
"472244786_0","17",3000000,,1000000,182.00,
"472244787_0","17",3000000,,1000000,182.00,
"472244788_0","17",3000000,,1000000,182.00,
"472244789_0","17",3000000,,1000000,182.00,
"472244790_0","17",3000000,,1000000,182.00,
"472244791_0","17",3000000,,1000000,182.00,
"472244792_0","17",3000000,,1000000,182.00,
"472244793_0","17",3000000,,1000000,182.00,
"472244794_0","17",3000000,,1000000,182.00,
"472244795_0","17",3000000,,1000000,182.00,
"472244796_0","17",3000000,,1000000,182.00,
"472244797_0","17",3000000,,1000000,182.00,
"472244798_0","17",3000000,,1000000,182.00,
"472244799_0","17",3000000,,1000000,182.00,
"472244800_0","17",3000000,,1000000,182.00,
"472244801_0","17",3000000,,1000000,182.00,
"472244802_0","17",3000000,,1000000,182.00,
"472244803_0","17",3000000,,1000000,182.00,
"472244804_0","17",3000000,,1000000,182.00,
"472244805_0","17",3000000,,1000000,182.00,
"472244806_0","17",3000000,,1000000,182.00,
"472244807_0","17",3000000,,1000000,182.00,
"472244808_0","17",3000000,,1000000,182.00,
"472244822_0","17",3000000,,1000000,182.00,
"472244823_0","17",3000000,,1000000,182.00,
"472244824_0","17",3000000,,1000000,182.00,
"472244864_423817780","17",3000000,,1000000,182.00,
"472245147_0","17",3000000,,1000000,182.00,
"472245148_0","17",3000000,,1000000,182.00,
"472245170_0","17",3000000,,1000000,182.00,
"472245171_0","17",3000000,,1000000,182.00,
"472245172_0","17",3000000,,1000000,182.00,
"472245183_0","17",3000000,,1000000,182.00,
"472245184_0","17",3000000,,1000000,182.00,
"472245185_0","17",3000000,,1000000,182.00,
"472245186_0","17",3000000,,1000000,182.00,
"472245187_0","17",3000000,,1000000,182.00,
"472245188_0","17",3000000,,1000000,182.00,
"472245189_0","17",3000000,,1000000,182.00,
"472245190_0","17",3000000,,1000000,182.00,
"472245191_0","17",3000000,,1000000,182.00,
"472245192_0","17",3000000,,1000000,182.00,
"472245193_0","17",3000000,,1000000,182.00,
"472245194_0","17",3000000,,1000000,182.00,
"472245195_0","17",3000000,,1000000,182.00,
"472245196_0","17",3000000,,1000000,182.00,
"472245197_0","17",3000000,,1000000,182.00,
"472245198_0","17",3000000,,1000000,182.00,
"472245199_0","17",3000000,,1000000,182.00,
"472245200_0","17",3000000,,1000000,182.00,
"472245201_0","17",3000000,,1000000,182.00,
"472245202_0","17",3000000,,1000000,182.00,
"472245203_0","17",3000000,,1000000,182.00,
"472245204_0","17",3000000,,1000000,182.00,
"472245205_0","17",3000000,,1000000,182.00,
"472245206_0","17",3000000,,1000000,182.00,
"472245207_0","17",3000000,,1000000,182.00,
"472245208_0","17",3000000,,1000000,182.00,
"472245209_0","17",3000000,,1000000,182.00,
"472245210_0","17",3000000,,1000000,182.00,
"472245211_0","17",3000000,,1000000,182.00,
"472245212_0","17",3000000,,1000000,182.00,
"472245213_0","17",3000000,,1000000,182.00,
"472245214_0","17",3000000,,1000000,182.00,
"472245215_0","17",3000000,,1000000,182.00,
"472245216_0","17",3000000,,1000000,182.00,
"472245217_0","17",3000000,,1000000,182.00,
"472245218_0","17",3000000,,1000000,182.00,
"472245219_0","17",3000000,,1000000,182.00,
"472245220_0","17",3000000,,1000000,182.00,
"472245221_0","17",3000000,,1000000,182.00,
"472245222_0","17",3000000,,1000000,182.00,
"472245223_0","17",3000000,,1000000,182.00,
"472245224_0","17",3000000,,1000000,182.00,
"472245225_0","17",3000000,,1000000,182.00,
"472245226_0","17",3000000,,1000000,182.00,
"472245227_0","17",3000000,,1000000,182.00,
"472245228_0","17",3000000,,1000000,182.00,
"472245231_423818217","17",3000000,,1000000,182.00,
"472245232_423818220","17",3000000,,1000000,182.00,
"472245233_423818234","17",3000000,,1000000,182.00,
"472245234_423818248","17",3000000,,1000000,182.00,
"472245242_0","17",3000000,,1000000,182.00,
"472245258_423818427","17",3000000,,1000000,182.00,
"472245259_423818430","17",3000000,,1000000,182.00,
"472245260_423818444","17",3000000,,1000000,182.00,
"472245270_423818508","17",3000000,,1000000,182.00,
"472245287_423818590","17",3000000,,1000000,182.00,
"472245385_0","17",3000000,,1000000,182.00,
"472245386_0","17",3000000,,1000000,182.00,
"472245387_0","17",3000000,,1000000,182.00,
"472245388_0","17",3000000,,1000000,182.00,
"472245389_0","17",3000000,,1000000,182.00,
"472245390_0","17",3000000,,1000000,182.00,
"472245391_0","17",3000000,,1000000,182.00,
"472245392_0","17",3000000,,1000000,182.00,
"472245393_0","17",3000000,,1000000,182.00,
"472245394_0","17",3000000,,1000000,182.00,
"472245395_0","17",3000000,,1000000,182.00,
"472245396_0","17",3000000,,1000000,182.00,
"472245397_0","17",3000000,,1000000,182.00,
"472245398_0","17",3000000,,1000000,182.00,
"472245399_0","17",3000000,,1000000,182.00,
"472245400_0","17",3000000,,1000000,182.00,
"472245401_0","17",3000000,,1000000,182.00,
"472245402_0","17",3000000,,1000000,182.00,
"472245403_0","17",3000000,,1000000,182.00,
"472245404_0","17",3000000,,1000000,182.00,
"472245405_0","17",3000000,,1000000,182.00,
"472245406_0","17",3000000,,1000000,182.00,
"472245407_0","17",3000000,,1000000,182.00,
"472245408_0","17",3000000,,1000000,182.00,
"472245409_0","17",3000000,,1000000,182.00,
"472245410_0","17",3000000,,1000000,182.00,
"472245411_0","17",3000000,,1000000,182.00,
"472245412_0","17",3000000,,1000000,182.00,
"472245413_0","17",3000000,,1000000,182.00,
"472245414_0","17",3000000,,1000000,182.00,
"472245415_0","17",3000000,,1000000,182.00,
"472245416_0","17",3000000,,1000000,182.00,
"472245417_0","17",3000000,,1000000,182.00,
"472245418_0","17",3000000,,1000000,182.00,
"472245419_0","17",3000000,,1000000,182.00,
"472245420_0","17",3000000,,1000000,182.00,
"472245421_0","17",3000000,,1000000,182.00,
"472245422_0","17",3000000,,1000000,182.00,
"472245423_0","17",3000000,,1000000,182.00,
"472245424_0","17",3000000,,1000000,182.00,
"472245425_0","17",3000000,,1000000,182.00,
"472245426_0","17",3000000,,1000000,182.00,
"472245427_0","17",3000000,,1000000,182.00,
"472245428_0","17",3000000,,1000000,182.00,
"472245429_0","17",3000000,,1000000,182.00,
"472245430_0","17",3000000,,1000000,182.00,
"472245431_0","17",3000000,,1000000,182.00,
"472245432_0","17",3000000,,1000000,182.00,
"472245433_0","17",3000000,,1000000,182.00,
"472245434_0","17",3000000,,1000000,182.00,
"472245842_423818993","17",3000000,,1000000,182.00,
"472245843_0","17",3000000,,1000000,182.00,
"472245844_423819013","17",3000000,,1000000,182.00,
"472245856_423819061","17",3000000,,1000000,182.00,
"472246306_423819528","17",3000000,,1000000,182.00,
"472246307_423819531","17",3000000,,1000000,182.00,
"472246309_0","17",3000000,,1000000,182.00,
"472246310_423819559","17",3000000,,1000000,182.00,
"472246311_423819562","17",3000000,,1000000,182.00,
"472246316_423819609","17",3000000,,1000000,182.00,
"472246317_0","17",3000000,,1000000,182.00,
"472246320_0","17",3000000,,1000000,182.00,
"472246321_423819626","17",3000000,,1000000,182.00,
"472246322_423819643","17",3000000,,1000000,182.00,
"472246324_0","17",3000000,,1000000,182.00,
"472246325_423819660","17",3000000,,1000000,182.00,
"472246331_0","17",3000000,,1000000,182.00,
"472246332_423819710","17",3000000,,1000000,182.00,
"472246335_423819724","17",3000000,,1000000,182.00,
"472246337_423819741","17",3000000,,1000000,182.00,
